vehicleid;stocktype;licenseplate;chassisnumber;registrationdate;makename;modelname;description;segment;segmento_mercato;segment_description;wltp_co2emission;fuel;alimentazione;alimentazione_fuel_code;transmission;external_color;internal_color;optional;prezzo_accessori;location;location_address;estimateddeliverydate;arrivaldate;comments;rating;showcasecode;showcase;catalogcode;catalog;data_listino;prezzo_listino;catalogfrom;datascadenzaopzione;stato_opzione1;stato_opzione2;neopatentati
40817607;Stock New;;;;FIAT;PANDINA;FIAT PANDINA 1.0 FireFly 65cv S&S 6m Hybrid Icon Hatchback 5-door (Euro 6E) ;BBG;A;;112;Unleaded - Electric;Altro;Petrol Mild Hybrid;MAN6;Nero Cinema pastello;Tessuto Nero;Kit 5 posti,Nero Cinema pastello,Ruotino di scorta;1188,53;TRA.DE TRASPORTI E DEPOSITI S.R.L. : Patrica (FR);"Strada Provinciale Morolense km 10,700
03010 Patrica
FR Italy";21/07/2026;;;;403240;Stock Open;26A390.1PA.0;Active;13/01/2026;13032,79;13/01/2026;; ; ;SI
40817609;Stock New;;;;FIAT;PANDINA;FIAT PANDINA 1.0 FireFly 65cv S&S 6m Hybrid Icon Hatchback 5-door (Euro 6E) ;BBG;A;;112;Unleaded - Electric;Altro;Petrol Mild Hybrid;MAN6;Nero Cinema pastello;Tessuto Nero;Kit 5 posti,Nero Cinema pastello,Ruotino di scorta;1188,53;TRA.DE TRASPORTI E DEPOSITI S.R.L. : Patrica (FR);"Strada Provinciale Morolense km 10,700
03010 Patrica
FR Italy";21/07/2026;;;;403240;Stock Open;26A390.1PA.0;Active;13/01/2026;13032,79;13/01/2026;; ; ;SI
40817610;Stock New;;;;FIAT;PANDINA;FIAT PANDINA 1.0 FireFly 65cv S&S 6m Hybrid Icon Hatchback 5-door (Euro 6E) ;BBG;A;;112;Unleaded - Electric;Altro;Petrol Mild Hybrid;MAN6;Nero Cinema pastello;Tessuto Nero;Kit 5 posti,Nero Cinema pastello,Ruotino di scorta;1188,53;TRA.DE TRASPORTI E DEPOSITI S.R.L. : Patrica (FR);"Strada Provinciale Morolense km 10,700
03010 Patrica
FR Italy";21/07/2026;;;;403240;Stock Open;26A390.1PA.0;Active;13/01/2026;13032,79;13/01/2026;; ; ;SI
40817613;Stock New;;;;FIAT;PANDINA;FIAT PANDINA 1.0 FireFly 65cv S&S 6m Hybrid Icon Hatchback 5-door (Euro 6E) ;BBG;A;;112;Unleaded - Electric;Altro;Petrol Mild Hybrid;MAN6;Nero Cinema pastello;Tessuto Nero;Kit 5 posti,Nero Cinema pastello,Ruotino di scorta;1188,53;TRA.DE TRASPORTI E DEPOSITI S.R.L. : Patrica (FR);"Strada Provinciale Morolense km 10,700
03010 Patrica
FR Italy";21/07/2026;;;;403240;Stock Open;26A390.1PA.0;Active;13/01/2026;13032,79;13/01/2026;; ; ;SI
40817619;Stock New;;;;FIAT;PANDINA;FIAT PANDINA 1.0 FireFly 65cv S&S 6m Hybrid Icon Hatchback 5-door (Euro 6E) ;BBG;A;;112;Unleaded - Electric;Altro;Petrol Mild Hybrid;MAN6;Nero Cinema pastello;Tessuto Nero;Kit 5 posti,Nero Cinema pastello,Ruotino di scorta;1188,53;TRA.DE TRASPORTI E DEPOSITI S.R.L. : Patrica (FR);"Strada Provinciale Morolense km 10,700
03010 Patrica
FR Italy";21/07/2026;;;;403240;Stock Open;26A390.1PA.0;Active;13/01/2026;13032,79;13/01/2026;; ; ;SI
40817626;Stock New;;;;FIAT;PANDINA;FIAT PANDINA 1.0 FireFly 65cv S&S 6m Hybrid Icon Hatchback 5-door (Euro 6E) ;BBG;A;;112;Unleaded - Electric;Altro;Petrol Mild Hybrid;MAN6;Nero Cinema pastello;Tessuto Nero;Kit 5 posti,Nero Cinema pastello,Ruotino di scorta;1188,53;TRA.DE TRASPORTI E DEPOSITI S.R.L. : Patrica (FR);"Strada Provinciale Morolense km 10,700
03010 Patrica
FR Italy";21/07/2026;;;;403240;Stock Open;26A390.1PA.0;Active;13/01/2026;13032,79;13/01/2026;; ; ;SI
40817638;Stock New;;;;FIAT;PANDINA;FIAT PANDINA 1.0 FireFly 65cv S&S 6m Hybrid Icon Hatchback 5-door (Euro 6E) ;BBG;A;;112;Unleaded - Electric;Altro;Petrol Mild Hybrid;MAN6;Nero Cinema pastello;Tessuto Nero;Kit 5 posti,Nero Cinema pastello,Ruotino di scorta;1188,53;TRA.DE TRASPORTI E DEPOSITI S.R.L. : Patrica (FR);"Strada Provinciale Morolense km 10,700
03010 Patrica
FR Italy";21/07/2026;;;;403240;Stock Open;26A390.1PA.0;Active;13/01/2026;13032,79;13/01/2026;; ; ;SI
40817643;Stock New;;;;FIAT;PANDINA;FIAT PANDINA 1.0 FireFly 65cv S&S 6m Hybrid Icon Hatchback 5-door (Euro 6E) ;BBG;A;;112;Unleaded - Electric;Altro;Petrol Mild Hybrid;MAN6;Nero Cinema pastello;Tessuto Nero;Kit 5 posti,Nero Cinema pastello,Ruotino di scorta;1188,53;TRA.DE TRASPORTI E DEPOSITI S.R.L. : Patrica (FR);"Strada Provinciale Morolense km 10,700
03010 Patrica
FR Italy";21/07/2026;;;;403240;Stock Open;26A390.1PA.0;Active;13/01/2026;13032,79;13/01/2026;; ; ;SI
40794149;Stock New;;;;PEUGEOT;3008;PEUGEOT 3008 Hybrid 145 Allure e-DCS 6 Sport utility vehicle 5-door (Euro 6E) ;DSG;C-Suv;;121;Unleaded - Electric;Altro;Petrol Mild Hybrid;AUT6;Bianco Okenite (metallizzato);Tessuto in rilievo CRISPY/TEP Isabella, dettagli in tessuto RIMINI, cuciture Quartz Grey;Kit riparazione pneumatici,Tinte metallizzate;795,08;GRUPPO MERCURIO Spa  : Torrile (PR);"Via Romagnoli 25
43056 Torrile
PR Italy";15/06/2026;;4VANTAGE;;403240;Stock Open;26A1PPDSYRJH7L0A0D0;Ad hoc;29/12/2025;32721,31;29/12/2025;; ; ;SI
40794158;Stock New;;;;PEUGEOT;3008;PEUGEOT 3008 Hybrid 145 Allure e-DCS 6 Sport utility vehicle 5-door (Euro 6E) ;DSG;C-Suv;;121;Unleaded - Electric;Altro;Petrol Mild Hybrid;AUT6;Bianco Okenite (metallizzato);Tessuto in rilievo CRISPY/TEP Isabella, dettagli in tessuto RIMINI, cuciture Quartz Grey;Kit riparazione pneumatici,Tinte metallizzate;795,08;GRUPPO MERCURIO Spa  : Torrile (PR);"Via Romagnoli 25
43056 Torrile
PR Italy";15/06/2026;;4VANTAGE;;403240;Stock Open;26A1PPDSYRJH7L0A0D0;Ad hoc;29/12/2025;32721,31;29/12/2025;30/03/2026;OPZIONATO; ;SI
40794416;Stock New;;;;BYD;SEAL 6 DM-I TOURING;BYD SEAL 6 DM-I TOURING 1.5 212cv Touring Comfort SW 5-door (Euro 6E) ;MWG;D;Higher Middle - Station Wagon - Generic;38;Unleaded - Electric;Ibrido Plug-in;Petrol Plug-In;AUT;Polar White metallizzato;Interni Blue&Black;;;LEONORI S.P.A. : Roma (RM);"Via Aurelia 1050
00166 Roma
RM Italy";13/05/2026;;;;403240;Stock Open;25AKX023060175;Active;20/01/2026;36475,41;20/01/2026;; ; ;SI
40794429;Stock New;;;;BYD;SEAL 6 DM-I TOURING;BYD SEAL 6 DM-I TOURING 1.5 212cv Touring Comfort SW 5-door (Euro 6E) ;MWG;D;Higher Middle - Station Wagon - Generic;38;Unleaded - Electric;Ibrido Plug-in;Petrol Plug-In;AUT;Polar White metallizzato;Interni Blue&Black;;;LEONORI S.P.A. : Roma (RM);"Via Aurelia 1050
00166 Roma
RM Italy";20/05/2026;;;;403240;Stock Open;25AKX023060175;Active;20/01/2026;36475,41;20/01/2026;01/04/2026;OPZIONATO; ;SI
40794436;Stock New;;;;BYD;SEAL 6 DM-I TOURING;BYD SEAL 6 DM-I TOURING 1.5 212cv Touring Comfort SW 5-door (Euro 6E) ;MWG;D;Higher Middle - Station Wagon - Generic;38;Unleaded - Electric;Ibrido Plug-in;Petrol Plug-In;AUT;Polar White metallizzato;Interni Blue&Black;;;LEONORI S.P.A. : Roma (RM);"Via Aurelia 1050
00166 Roma
RM Italy";20/05/2026;;;;403240;Stock Open;25AKX023060175;Active;20/01/2026;36475,41;20/01/2026;; ; ;SI
40794452;Stock New;;;;BYD;SEAL 6 DM-I TOURING;BYD SEAL 6 DM-I TOURING 1.5 212cv Touring Comfort SW 5-door (Euro 6E) ;MWG;D;Higher Middle - Station Wagon - Generic;38;Unleaded - Electric;Ibrido Plug-in;Petrol Plug-In;AUT;Polar White metallizzato;Interni Blue&Black;;;LEONORI S.P.A. : Roma (RM);"Via Aurelia 1050
00166 Roma
RM Italy";13/05/2026;;;;403240;Stock Open;25AKX023060175;Active;20/01/2026;36475,41;20/01/2026;; ; ;SI
40794483;Stock New;;;;BYD;SEAL 6 DM-I TOURING;BYD SEAL 6 DM-I TOURING 1.5 212cv Touring Comfort SW 5-door (Euro 6E) ;MWG;D;Higher Middle - Station Wagon - Generic;38;Unleaded - Electric;Ibrido Plug-in;Petrol Plug-In;AUT;Obsidian Black metallizzato;Interni Blue&Black;Vernice metallizzata;901,64;AUTOTORINO SPA : Milano (MI);"P.za del Duomo 18
20100 Milano
MI Italy";10/06/2026;;;;403240;Stock Open;25AKX023060175;Active;20/01/2026;36475,41;20/01/2026;; ; ;SI
40794491;Stock New;;;;BYD;SEAL 6 DM-I TOURING;BYD SEAL 6 DM-I TOURING 1.5 212cv Touring Comfort SW 5-door (Euro 6E) ;MWG;D;Higher Middle - Station Wagon - Generic;38;Unleaded - Electric;Ibrido Plug-in;Petrol Plug-In;AUT;Obsidian Black metallizzato;Interni Blue&Black;Vernice metallizzata;901,64;AUTOTORINO SPA : Milano (MI);"P.za del Duomo 18
20100 Milano
MI Italy";10/06/2026;;;;403240;Stock Open;25AKX023060175;Active;20/01/2026;36475,41;20/01/2026;; ; ;SI
40794493;Stock New;;;;BYD;SEAL 6 DM-I TOURING;BYD SEAL 6 DM-I TOURING 1.5 212cv Touring Comfort SW 5-door (Euro 6E) ;MWG;D;Higher Middle - Station Wagon - Generic;38;Unleaded - Electric;Ibrido Plug-in;Petrol Plug-In;AUT;Obsidian Black metallizzato;Interni Blue&Black;Vernice metallizzata;901,64;AUTOTORINO SPA : Milano (MI);"P.za del Duomo 18
20100 Milano
MI Italy";10/06/2026;;;;403240;Stock Open;25AKX023060175;Active;20/01/2026;36475,41;20/01/2026;; ; ;SI
40794499;Stock New;;;;BYD;SEAL 6 DM-I TOURING;BYD SEAL 6 DM-I TOURING 1.5 212cv Touring Comfort SW 5-door (Euro 6E) ;MWG;D;Higher Middle - Station Wagon - Generic;38;Unleaded - Electric;Ibrido Plug-in;Petrol Plug-In;AUT;Obsidian Black metallizzato;Interni Blue&Black;Vernice metallizzata;901,64;AUTOTORINO SPA : Milano (MI);"P.za del Duomo 18
20100 Milano
MI Italy";30/04/2026;;;;403240;Stock Open;25AKX023060175;Active;20/01/2026;36475,41;20/01/2026;; ; ;SI
40796017;Stock New;;;;FIAT;600;FIAT 600 1.2 Hybrid 110cv Business Sport utility vehicle 5-door (Euro 6E) ;R;N1;Van Small;109;Unleaded - Electric;Altro;Petrol Mild Hybrid;AUT6;Bianco Gelato pastello;Selleria bicolore intessuto nero Jaquard con monogramma FIAT;Vernice pastello Bianco;1920,74;TRA.DE TRASPORTI E DEPOSITI S.R.L. : Patrica (FR);"Strada Provinciale Morolense km 10,700
03010 Patrica
FR Italy";01/06/2026;;ATTENZIONE N1;;403240;Stock Open;25A364.D23.3;Active;23/12/2025;21721,31;23/12/2025;03/04/2026;OPZIONATO; ;ND
40796681;Stock New;;;;ALFA ROMEO;TONALE;ALFA ROMEO TONALE 1.6 Diesel 130cv TCT6 Tonale Sport utility vehicle 5-door (Euro 6E) ;DSP;C-Suv;Compact - Suv/Cross Over - Premium;138;Diesel;Combustione;Diesel;AUT6;Nero Alfa pastello;Tessuto nero e pelle sintetica Scuba;Vernice pastello Nero Alfa;614,75;C.A.R. CONCESSIONARIA AUTO RICAMBI SRL : Bologna (BO);"V.le Pietro Pietramellara 4
40131 Bologna
BO Italy";17/06/2026;;;;403240;Stock Open;26A622.MF3.3.000;Active;19/11/2025;31844,26;19/11/2025;; ; ;SI
40796691;Stock New;;;;ALFA ROMEO;TONALE;ALFA ROMEO TONALE 1.6 Diesel 130cv TCT6 Business Sport utility vehicle 5-door (Euro 6E) ;DSP;C-Suv;Compact - Suv/Cross Over - Premium;144;Diesel;Combustione;Diesel;AUT6;Grigio Vesuvio metallizzato con tetto nero;Tessuto nero e pelle sintetica Scuba;Vernice metallizzata Grigio Vesuvio con tetto nero;1352,46;C.A.R. CONCESSIONARIA AUTO RICAMBI SRL : Bologna (BO);"V.le Pietro Pietramellara 4
40131 Bologna
BO Italy";17/06/2026;;;;403240;Stock Open;26A622.MF3.3.BUS;Active;01/02/2026;32868,85;01/02/2026;; ; ;SI
40807132;Stock New;;;;AUDI;Q5;AUDI Q5 TDI 150kW quattro S tronic S Line Ed. Sport utility vehicle 5-door (Euro 6E) ;FSP;D-Suv;Middle - Suv/Cross Over - Premium;161;Diesel - Electric;Altro;Diesel Mild Hybrid;AUT7;Grigio Tambora metallizzato;Tessuto Passage nero;Colore carrozzeria metallizzato Grigio Tambora,Vetri oscurati per lunotto, cristalli delle portiere posteriori e laterali posteriori;1679,66;BONALDI MOTORI SPA : Bergamo (BG);"Via Quinto Alpini 8
24100 Bergamo
BG Italy";25/07/2026;;;;403240;Stock Open;26AGUBAUY WK4;Active;04/12/2025;61284,19;04/12/2025;; ; ;NO
40807133;Stock New;;;;AUDI;Q5;AUDI Q5 TDI 150kW quattro S tronic S Line Ed. Sport utility vehicle 5-door (Euro 6E) ;FSP;D-Suv;Middle - Suv/Cross Over - Premium;161;Diesel - Electric;Altro;Diesel Mild Hybrid;AUT7;Grigio Tambora metallizzato;Tessuto Passage nero;Colore carrozzeria metallizzato Grigio Tambora,Vetri oscurati per lunotto, cristalli delle portiere posteriori e laterali posteriori;1679,66;BONALDI MOTORI SPA : Bergamo (BG);"Via Quinto Alpini 8
24100 Bergamo
BG Italy";25/07/2026;;;;403240;Stock Open;26AGUBAUY WK4;Active;04/12/2025;61284,19;04/12/2025;02/04/2026;OPZIONATO; ;NO
40807160;Stock New;;;;AUDI;Q5;AUDI Q5 TDI 150kW quattro S tronic S Line Ed. Sport utility vehicle 5-door (Euro 6E) ;FSP;D-Suv;Middle - Suv/Cross Over - Premium;161;Diesel - Electric;Altro;Diesel Mild Hybrid;AUT7;Nero Mythos metallizzato;Tessuto Passage nero;Colore carrozzeria metallizzato,Vetri oscurati per lunotto, cristalli delle portiere posteriori e laterali posteriori;1679,66;BONALDI MOTORI SPA : Bergamo (BG);"Via Quinto Alpini 8
24100 Bergamo
BG Italy";25/07/2026;;;;403240;Stock Open;26AGUBAUY WK4;Active;04/12/2025;61284,19;04/12/2025;; ; ;NO
40807171;Stock New;;;;AUDI;Q5;AUDI Q5 TDI 150kW quattro S tronic S Line Ed. Sport utility vehicle 5-door (Euro 6E) ;FSP;D-Suv;Middle - Suv/Cross Over - Premium;161;Diesel - Electric;Altro;Diesel Mild Hybrid;AUT7;Nero Mythos metallizzato;Tessuto Passage nero;Colore carrozzeria metallizzato,Vetri oscurati per lunotto, cristalli delle portiere posteriori e laterali posteriori;1679,66;BONALDI MOTORI SPA : Bergamo (BG);"Via Quinto Alpini 8
24100 Bergamo
BG Italy";25/07/2026;;;;403240;Stock Open;26AGUBAUY WK4;Active;04/12/2025;61284,19;04/12/2025;; ; ;NO
40807172;Stock New;;;;AUDI;Q5;AUDI Q5 TDI 150kW quattro S tronic S Line Ed. Sport utility vehicle 5-door (Euro 6E) ;FSP;D-Suv;Middle - Suv/Cross Over - Premium;161;Diesel - Electric;Altro;Diesel Mild Hybrid;AUT7;Nero Mythos metallizzato;Tessuto Passage nero;Colore carrozzeria metallizzato,Vetri oscurati per lunotto, cristalli delle portiere posteriori e laterali posteriori;1679,66;BONALDI MOTORI SPA : Bergamo (BG);"Via Quinto Alpini 8
24100 Bergamo
BG Italy";25/07/2026;;;;403240;Stock Open;26AGUBAUY WK4;Active;04/12/2025;61284,19;04/12/2025;; ; ;NO
40807173;Stock New;;;;AUDI;Q5;AUDI Q5 TDI 150kW quattro S tronic S Line Ed. Sport utility vehicle 5-door (Euro 6E) ;FSP;D-Suv;Middle - Suv/Cross Over - Premium;161;Diesel - Electric;Altro;Diesel Mild Hybrid;AUT7;Nero Mythos metallizzato;Tessuto Passage nero;Colore carrozzeria metallizzato,Vetri oscurati per lunotto, cristalli delle portiere posteriori e laterali posteriori;1679,66;BONALDI MOTORI SPA : Bergamo (BG);"Via Quinto Alpini 8
24100 Bergamo
BG Italy";25/07/2026;;;;403240;Stock Open;26AGUBAUY WK4;Active;04/12/2025;61284,19;04/12/2025;; ; ;NO
40807197;Stock New;;;;AUDI;Q5;AUDI Q5 TDI 150kW quattro S tronic S Line Ed. Sport utility vehicle 5-door (Euro 6E) ;FSP;D-Suv;Middle - Suv/Cross Over - Premium;161;Diesel - Electric;Altro;Diesel Mild Hybrid;AUT7;Bianco Ghiaccio metallizzato;Tessuto Passage nero;Colore carrozzeria metallizzato,Vetri oscurati per lunotto, cristalli delle portiere posteriori e laterali posteriori;1679,66;BONALDI MOTORI SPA : Bergamo (BG);"Via Quinto Alpini 8
24100 Bergamo
BG Italy";25/07/2026;;;;403240;Stock Open;26AGUBAUY WK4;Active;04/12/2025;61284,19;04/12/2025;; ; ;NO
40807199;Stock New;;;;AUDI;Q5;AUDI Q5 TDI 150kW quattro S tronic S Line Ed. Sport utility vehicle 5-door (Euro 6E) ;FSP;D-Suv;Middle - Suv/Cross Over - Premium;161;Diesel - Electric;Altro;Diesel Mild Hybrid;AUT7;Bianco Ghiaccio metallizzato;Tessuto Passage nero;Colore carrozzeria metallizzato,Vetri oscurati per lunotto, cristalli delle portiere posteriori e laterali posteriori;1679,66;BONALDI MOTORI SPA : Bergamo (BG);"Via Quinto Alpini 8
24100 Bergamo
BG Italy";25/07/2026;;;;403240;Stock Open;26AGUBAUY WK4;Active;04/12/2025;61284,19;04/12/2025;; ; ;NO
40807279;Stock New;;;;AUDI;Q3;AUDI Q3 TDI 110 kW S tronic Business Advanced Sport utility vehicle 5-door (Euro 6E) ;DSP;C-Suv;Compact - Suv/Cross Over - Premium;140;Diesel;Combustione;Diesel;AUT7;Nero Mythos metallizzato;Tessuto Passage nero;Ruotino di scorta,Vernice metallizzata;1134,59;AUDI ZENTRUM ALESSANDRIA SPA : Alessandria (AL);"Via Enzo Ferrari 4
15100 Alessandria
AL Italy";25/08/2026;;;;403240;Stock Open;26AFJBARG WK1;Ad hoc;13/11/2025;37841,57;13/11/2025;01/04/2026;OPZIONATO; ;NO
40807296;Stock New;;;;AUDI;Q3;AUDI Q3 TDI 110 kW S tronic Business Advanced Sport utility vehicle 5-door (Euro 6E) ;DSP;C-Suv;Compact - Suv/Cross Over - Premium;140;Diesel;Combustione;Diesel;AUT7;Nero Mythos metallizzato;Tessuto Passage nero;Ruotino di scorta,Vernice metallizzata;1134,59;AUDI ZENTRUM ALESSANDRIA SPA : Alessandria (AL);"Via Enzo Ferrari 4
15100 Alessandria
AL Italy";25/08/2026;;;;403240;Stock Open;26AFJBARG WK1;Ad hoc;13/11/2025;37841,57;13/11/2025;; ; ;NO
40807316;Stock New;;;;AUDI;Q3;AUDI Q3 TDI 110 kW S tronic Business Advanced Sport utility vehicle 5-door (Euro 6E) ;DSP;C-Suv;Compact - Suv/Cross Over - Premium;140;Diesel;Combustione;Diesel;AUT7;Grigio Tambora metallizzato;Tessuto Passage nero;Ruotino di scorta,Vernice metallizzata Grigio Tambora;1134,59;AUDI ZENTRUM ALESSANDRIA SPA : Alessandria (AL);"Via Enzo Ferrari 4
15100 Alessandria
AL Italy";25/08/2026;;;;403240;Stock Open;26AFJBARG WK1;Ad hoc;13/11/2025;37841,57;13/11/2025;30/03/2026;OPZIONATO;OPZIONATO;NO
40807345;Stock New;;;;AUDI;Q3;AUDI Q3 TDI 110 kW S tronic S Line Edition Sport utility vehicle 5-door (Euro 6E) ;DSP;C-Suv;Compact - Suv/Cross Over - Premium;144;Diesel;Combustione;Diesel;AUT7;Nero Mythos metallizzato;Tessuto Impressum nero;Ruotino di scorta,Vernice metallizzata,Vetri oscurati per lunotto, cristalli delle portiere posteriori e laterali posteriori;1544,43;AUDI ZENTRUM ALESSANDRIA SPA : Alessandria (AL);"Via Enzo Ferrari 4
15100 Alessandria
AL Italy";25/08/2026;;;;403240;Stock Open;26AFJBARG WK4;Ad hoc;13/11/2025;39644,84;13/11/2025;; ; ;NO
40818315;Stock New;;;;FIAT;PANDINA;FIAT PANDINA 1.0 FireFly 65cv S&S 6m Hybrid Icon Hatchback 5-door (Euro 6E) ;BBG;A;;112;Unleaded - Electric;Altro;Petrol Mild Hybrid;MAN6;Blu Italia metallizzato;Tessuto Nero;Blu Italia metallizzato,Kit 5 posti,Ruotino di scorta;1188,53;TRA.DE TRASPORTI E DEPOSITI S.R.L. : Patrica (FR);"Strada Provinciale Morolense km 10,700
03010 Patrica
FR Italy";05/07/2026;;;;403240;Stock Open;26A390.1PA.0;Active;13/01/2026;13032,79;13/01/2026;; ; ;SI
40818360;Stock New;;;;FIAT;PANDINA;FIAT PANDINA 1.0 FireFly 65cv S&S 6m Hybrid Icon Hatchback 5-door (Euro 6E) ;BBG;A;;112;Unleaded - Electric;Altro;Petrol Mild Hybrid;MAN6;Blu Italia metallizzato;Tessuto Nero;Blu Italia metallizzato,Kit 5 posti,Ruotino di scorta;1188,53;TRA.DE TRASPORTI E DEPOSITI S.R.L. : Patrica (FR);"Strada Provinciale Morolense km 10,700
03010 Patrica
FR Italy";25/06/2026;;;;403240;Stock Open;26A390.1PA.0;Active;13/01/2026;13032,79;13/01/2026;; ; ;SI
40818374;Stock New;;;;FIAT;PANDINA;FIAT PANDINA 1.0 Hybrid S&S 65cv S&S ICON Van 2 posti Commercial hatch 5-door (Euro 6E) ;R;N1;Van Small;115;Unleaded - Electric;Altro;Petrol Mild Hybrid;MAN6;Bianco pastello;Tessuto Nero;Bianco pastello,Fendinebbia,Kit gonfiaggio/riparazione pneumatici;250;TRA.DE TRASPORTI E DEPOSITI S.R.L. : Patrica (FR);"Strada Provinciale Morolense km 10,700
03010 Patrica
FR Italy";25/05/2026;;;;403240;Stock Open;25A590.7PA.0;Active;13/01/2026;15200;13/01/2026;31/03/2026;OPZIONATO; ;ND
40818412;Stock New;;;;FIAT;PANDINA;FIAT PANDINA 1.0 Hybrid S&S 65cv S&S ICON Van 2 posti Commercial hatch 5-door (Euro 6E) ;R;N1;Van Small;115;Unleaded - Electric;Altro;Petrol Mild Hybrid;MAN6;Bianco pastello;Tessuto Nero;Bianco pastello,Fendinebbia,Kit gonfiaggio/riparazione pneumatici;250;TRA.DE TRASPORTI E DEPOSITI S.R.L. : Patrica (FR);"Strada Provinciale Morolense km 10,700
03010 Patrica
FR Italy";25/05/2026;;;;403240;Stock Open;25A590.7PA.0;Active;13/01/2026;15200;13/01/2026;; ; ;ND
40818416;Stock New;;;;FIAT;PANDINA;FIAT PANDINA 1.0 Hybrid S&S 65cv S&S ICON Van 2 posti Commercial hatch 5-door (Euro 6E) ;R;N1;Van Small;115;Unleaded - Electric;Altro;Petrol Mild Hybrid;MAN6;Bianco pastello;Tessuto Nero;Bianco pastello,Fendinebbia,Kit gonfiaggio/riparazione pneumatici;250;TRA.DE TRASPORTI E DEPOSITI S.R.L. : Patrica (FR);"Strada Provinciale Morolense km 10,700
03010 Patrica
FR Italy";25/05/2026;;;;403240;Stock Open;25A590.7PA.0;Active;13/01/2026;15200;13/01/2026;; ; ;ND
40818432;Stock New;;;;FIAT;PANDINA;FIAT PANDINA 1.0 Hybrid S&S 65cv S&S ICON Van 2 posti Commercial hatch 5-door (Euro 6E) ;R;N1;Van Small;115;Unleaded - Electric;Altro;Petrol Mild Hybrid;MAN6;Bianco pastello;Tessuto Nero;Bianco pastello,Fendinebbia,Kit gonfiaggio/riparazione pneumatici;250;TRA.DE TRASPORTI E DEPOSITI S.R.L. : Patrica (FR);"Strada Provinciale Morolense km 10,700
03010 Patrica
FR Italy";25/05/2026;;;;403240;Stock Open;25A590.7PA.0;Active;13/01/2026;15200;13/01/2026;; ; ;ND
40818437;Stock New;;;;FIAT;PANDINA;FIAT PANDINA 1.0 Hybrid S&S 65cv S&S ICON Van 2 posti Commercial hatch 5-door (Euro 6E) ;R;N1;Van Small;115;Unleaded - Electric;Altro;Petrol Mild Hybrid;MAN6;Bianco pastello;Tessuto Nero;Bianco pastello,Fendinebbia,Kit gonfiaggio/riparazione pneumatici;250;TRA.DE TRASPORTI E DEPOSITI S.R.L. : Patrica (FR);"Strada Provinciale Morolense km 10,700
03010 Patrica
FR Italy";28/05/2026;;;;403240;Stock Open;25A590.7PA.0;Active;13/01/2026;15200;13/01/2026;; ; ;ND
40818441;Stock New;;;;FIAT;PANDINA;FIAT PANDINA 1.0 Hybrid S&S 65cv S&S ICON Van 2 posti Commercial hatch 5-door (Euro 6E) ;R;N1;Van Small;115;Unleaded - Electric;Altro;Petrol Mild Hybrid;MAN6;Bianco pastello;Tessuto Nero;Bianco pastello,Fendinebbia,Kit gonfiaggio/riparazione pneumatici;250;TRA.DE TRASPORTI E DEPOSITI S.R.L. : Patrica (FR);"Strada Provinciale Morolense km 10,700
03010 Patrica
FR Italy";25/05/2026;;;;403240;Stock Open;25A590.7PA.0;Active;13/01/2026;15200;13/01/2026;; ; ;ND
40818444;Stock New;;;;FIAT;PANDINA;FIAT PANDINA 1.0 Hybrid S&S 65cv S&S ICON Van 2 posti Commercial hatch 5-door (Euro 6E) ;R;N1;Van Small;115;Unleaded - Electric;Altro;Petrol Mild Hybrid;MAN6;Bianco pastello;Tessuto Nero;Bianco pastello,Fendinebbia,Kit gonfiaggio/riparazione pneumatici;250;TRA.DE TRASPORTI E DEPOSITI S.R.L. : Patrica (FR);"Strada Provinciale Morolense km 10,700
03010 Patrica
FR Italy";28/05/2026;;;;403240;Stock Open;25A590.7PA.0;Active;13/01/2026;15200;13/01/2026;; ; ;ND
40818459;Stock New;;;;FIAT;PANDINA;FIAT PANDINA 1.0 Hybrid S&S 65cv S&S ICON Van 2 posti Commercial hatch 5-door (Euro 6E) ;R;N1;Van Small;115;Unleaded - Electric;Altro;Petrol Mild Hybrid;MAN6;Bianco pastello;Tessuto Nero;Bianco pastello,Fendinebbia,Kit gonfiaggio/riparazione pneumatici;250;TRA.DE TRASPORTI E DEPOSITI S.R.L. : Patrica (FR);"Strada Provinciale Morolense km 10,700
03010 Patrica
FR Italy";25/05/2026;;;;403240;Stock Open;25A590.7PA.0;Active;13/01/2026;15200;13/01/2026;; ; ;ND
40818558;Stock New;;;;DACIA;BIGSTER;DACIA BIGSTER 1.2 Mild Hybrid-G 140cv Expression Sport utility vehicle 5-door (Euro 6E) ;DSG;C-Suv;;130;LPG;Altro;LPG;MAN6;Verde Oxideo metallizzato;Sellerie tessuto Denim;Vernice metallizzata;696,72;RENORD S.P.A. : Sesto San Giovanni (MI);"Via Fabrizio Clerici 6
20099 Sesto San Giovanni
MI Italy";27/08/2026;;;;403240;Stock Open;25AB2 2 MHG 6XB;Active;19/11/2025;20535,61;19/11/2025;03/04/2026;OPZIONATO; ;SI
